	Ячейка 34-23 ПВК неразведено	Мощность	Расход	СУЗ	Энерговыработка ТВС реактора (МВт*сут)
78	20.11.2017 17:31:26	0	3.89823865890503	2.64187866927593	0
79	20.11.2017 17:31:27	0	3.91389441490173	2.60665362035225	0
80	20.11.2017 17:31:28	0	3.91389441490173	2.60665362035225	0
81	20.11.2017 17:31:30	0	3.89823865890503	2.60665362035225	0
82	20.11.2017 17:31:31	0	3.91389441490173	2.60665362035225	0
83	20.11.2017 17:31:33	0	3.89823865890503	2.60665362035225	0
84	20.11.2017 17:31:34	0	3.89823865890503	2.60665362035225	0
85	20.11.2017 17:31:35	0	3.91389441490173	2.60665362035225	0
86	20.11.2017 17:31:37	0	3.89823865890503	2.60665362035225	0
87	20.11.2017 17:31:38	0	3.89823865890503	2.60665362035225	0
88	20.11.2017 17:31:40	0	3.89823865890503	2.60665362035225	0
89	20.11.2017 17:31:41	0	3.8825831413269	2.60665362035225	0
90	20.11.2017 17:31:43	0	3.89823865890503	2.60665362035225	0
91	20.11.2017 17:31:44	0	3.89823865890503	2.60665362035225	0
92	20.11.2017 17:31:45	0	3.8825831413269	2.60665362035225	0
93	20.11.2017 17:31:47	0	3.8825831413269	2.60665362035225	0
94	20.11.2017 17:31:48	0	3.89823865890503	2.60665362035225	0
95	20.11.2017 17:31:50	0	3.8825831413269	2.60665362035225	0
96	20.11.2017 17:31:51	0	3.89823865890503	2.60665362035225	0
97	20.11.2017 17:31:52	0	3.91389441490173	2.60665362035225	0
98	20.11.2017 17:31:54	0	3.89823865890503	2.60665362035225	0
99	20.11.2017 17:31:55	0	3.8825831413269	2.60665362035225	0
100	20.11.2017 17:31:57	0	3.89823865890503	2.60665362035225	0
101	20.11.2017 17:31:58	0	3.8825831413269	2.60665362035225	0
102	20.11.2017 17:32:01	0	3.8825831413269	2.60665362035225	0
103	20.11.2017 17:32:02	0	3.8825831413269	2.60665362035225	0
104	20.11.2017 17:32:04	0	3.8825831413269	2.60665362035225	0
105	20.11.2017 17:32:05	0	3.8825831413269	2.60665362035225	0
106	20.11.2017 17:32:07	0	3.8825831413269	2.60665362035225	0
107	20.11.2017 17:32:08	0	3.89823865890503	2.60665362035225	0
108	20.11.2017 17:32:09	0	3.8825831413269	2.60665362035225	0
109	20.11.2017 17:32:11	0	3.8825831413269	2.60665362035225	0
110	20.11.2017 17:32:12	0	3.8825831413269	2.60665362035225	0
111	20.11.2017 17:32:14	0	3.89823865890503	2.60665362035225	0
112	20.11.2017 17:32:15	0	3.8825831413269	2.60665362035225	0
113	20.11.2017 17:32:16	0	3.8825831413269	2.60665362035225	0
114	20.11.2017 17:32:18	0	3.8825831413269	2.60665362035225	0
115	20.11.2017 17:32:19	0	3.8825831413269	2.60665362035225	0
116	20.11.2017 17:32:21	0	3.91389441490173	2.60665362035225	0
117	20.11.2017 17:32:22	0	3.89823865890503	2.60665362035225	0
118	20.11.2017 17:32:23	0	3.8825831413269	2.60665362035225	0
119	20.11.2017 17:32:25	0	3.8825831413269	2.60665362035225	0
120	20.11.2017 17:32:26	0	3.89823865890503	2.60665362035225	0
121	20.11.2017 17:32:27	0	3.89823865890503	2.60665362035225	0
122	20.11.2017 17:32:29	0	3.89823865890503	2.60665362035225	0
123	20.11.2017 17:32:30	0	3.8825831413269	2.60665362035225	0
124	20.11.2017 17:32:32	0	3.8825831413269	2.60665362035225	0
125	20.11.2017 17:32:33	0	3.89823865890503	2.60665362035225	0
126	20.11.2017 17:32:34	0	3.89823865890503	2.60665362035225	0
127	20.11.2017 17:32:36	0	3.8825831413269	2.60665362035225	0
128	20.11.2017 17:32:37	0	3.8825831413269	2.60665362035225	0
129	20.11.2017 17:32:39	0	3.89823865890503	2.60665362035225	0
130	20.11.2017 17:32:40	0	3.89823865890503	2.60665362035225	0
131	20.11.2017 17:32:41	0	3.8825831413269	2.60665362035225	0
132	20.11.2017 17:32:43	0	3.8825831413269	2.60665362035225	0
133	20.11.2017 17:32:44	0	3.8825831413269	2.60665362035225	0
134	20.11.2017 17:32:45	0	3.8825831413269	2.60665362035225	0
135	20.11.2017 17:32:47	0	3.8825831413269	2.60665362035225	0
136	20.11.2017 17:32:48	0	3.8825831413269	2.60665362035225	0
137	20.11.2017 17:32:50	0	3.8825831413269	2.60665362035225	0
