	Ячейка 36-23 ПВК неразведено	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ2	Офсет
0	20.11.2017 17:29:31	1.56555772994129	14.5792560577393	2904.29125976563	2.77886497064579; 4.10958904109589; 3.50293542074364; 2.19178082191781	0.09486780715396544
1	20.11.2017 17:29:32	1.56555772994129	14.6771039962769	2904.29125976563	2.77886497064579; 4.10958904109589; 3.50293542074364; 2.19178082191781	0.09486780715396544
2	20.11.2017 17:29:34	1.54598825831703	14.481409072876	2904.29125976563	2.75929549902153; 4.07045009784736; 3.48336594911937; 2.19178082191781	0.09233176838810696
3	20.11.2017 17:29:35	1.55577299412916	14.481409072876	2904.29125976563	2.75929549902153; 4.09001956947162; 3.50293542074364; 2.19178082191781	0.09204368174726968
4	20.11.2017 17:29:36	1.55577299412916	14.6771039962769	2904.29125976563	2.75929549902153; 4.07045009784736; 3.50293542074364; 2.21135029354207	0.08892355694227842
5	20.11.2017 17:29:38	1.55577299412916	14.5792560577393	2904.29125976563	2.75929549902153; 4.07045009784736; 3.50293542074364; 2.21135029354207	0.08892355694227842
6	20.11.2017 17:29:39	1.55577299412916	14.481409072876	2904.35620117188	2.73972602739726; 4.07045009784736; 3.50293542074364; 2.21135029354207	0.08750000000000051
7	20.11.2017 17:29:40	1.55577299412916	14.5792560577393	2904.35620117188	2.73972602739726; 4.07045009784736; 3.52250489236791; 2.23091976516634	0.08411214953271012
8	20.11.2017 17:29:42	1.55577299412916	14.6771039962769	2904.35620117188	2.73972602739726; 4.07045009784736; 3.52250489236791; 2.23091976516634	0.08411214953271012
9	20.11.2017 17:29:43	1.55577299412916	14.6771039962769	2904.35620117188	2.72015655577299; 4.05088062622309; 3.52250489236791; 2.23091976516634	0.08124999999999925
10	20.11.2017 17:29:44	1.55577299412916	14.5792560577393	2904.35620117188	2.72015655577299; 4.07045009784736; 3.54207436399217; 2.25048923679061	0.07931570762052843
11	20.11.2017 17:29:46	1.55577299412916	14.5792560577393	2904.35620117188	2.72015655577299; 4.07045009784736; 3.54207436399217; 2.25048923679061	0.07931570762052843
12	20.11.2017 17:29:47	1.55577299412916	14.6771039962769	2904.42138671875	2.70058708414873; 4.05088062622309; 3.56164383561644; 2.27005870841487	0.073094867807154
13	20.11.2017 17:29:49	1.55577299412916	14.5792560577393	2904.42138671875	2.70058708414873; 4.05088062622309; 3.56164383561644; 2.27005870841487	0.073094867807154
14	20.11.2017 17:29:50	1.55577299412916	14.6771039962769	2904.42138671875	2.68101761252446; 4.05088062622309; 3.56164383561644; 2.28962818003914	0.069984447900466
15	20.11.2017 17:29:51	1.56555772994129	14.6771039962769	2904.42138671875	2.68101761252446; 4.05088062622309; 3.5812133072407; 2.30919765166341	0.06666666666666626
16	20.11.2017 17:29:53	1.55577299412916	14.481409072876	2904.42138671875	2.6614481409002; 4.01174168297456; 3.56164383561644; 2.30919765166341	0.06396255850233984
17	20.11.2017 17:29:55	1.54598825831703	14.5792560577393	2904.42138671875	2.64187866927593; 3.99217221135029; 3.5812133072407; 2.32876712328767	0.057722308892356
18	20.11.2017 17:29:56	1.55577299412916	14.481409072876	2904.48681640625	2.62230919765166; 3.99217221135029; 3.5812133072407; 2.34833659491194	0.054602184087363115
19	20.11.2017 17:29:57	1.54598825831703	14.5792560577393	2904.48681640625	2.62230919765166; 3.97260273972603; 3.5812133072407; 2.32876712328767	0.05477308294209749
20	20.11.2017 17:29:59	1.55577299412916	14.481409072876	2904.48681640625	2.6027397260274; 3.97260273972603; 3.60078277886497; 2.3679060665362	0.04836193447737984
21	20.11.2017 17:30:00	1.55577299412916	14.5792560577393	2904.48681640625	2.6027397260274; 3.97260273972603; 3.62035225048924; 2.38747553816047	0.04510108864696744
22	20.11.2017 17:30:01	1.55577299412916	14.481409072876	2904.48681640625	2.58317025440313; 3.95303326810176; 3.62035225048924; 2.40704500978474	0.04049844236760043
23	20.11.2017 17:30:03	1.55577299412916	14.6771039962769	2904.48681640625	2.58317025440313; 3.95303326810176; 3.6399217221135; 2.426614481409	0.037267080745341845
24	20.11.2017 17:30:04	1.56555772994129	14.6771039962769	2904.5517578125	2.56360078277886; 3.95303326810176; 3.65949119373777; 2.44618395303327	0.03255813953488309
25	20.11.2017 17:30:06	1.55577299412916	14.5792560577393	2904.5517578125	2.5440313111546; 3.93346379647749; 3.65949119373777; 2.46575342465753	0.02795031055900614
26	20.11.2017 17:30:07	1.55577299412916	14.6771039962769	2904.5517578125	2.52446183953033; 3.93346379647749; 3.65949119373777; 2.4853228962818	0.024844720496893787
27	20.11.2017 17:30:08	1.55577299412916	14.6771039962769	2904.5517578125	2.50489236790607; 3.89432485322896; 3.65949119373777; 2.4853228962818	0.020280811232449354
28	20.11.2017 17:30:10	1.55577299412916	14.5792560577393	2904.5517578125	2.50489236790607; 3.89432485322896; 3.67906066536204; 2.50489236790607	0.01710730948678015
29	20.11.2017 17:30:11	1.55577299412916	14.5792560577393	2904.5517578125	2.4853228962818; 3.89432485322896; 3.67906066536204; 2.52446183953033	0.013996889580092845
30	20.11.2017 17:30:13	1.55577299412916	14.481409072876	2904.61669921875	2.46575342465753; 3.8747553816047; 3.67906066536204; 2.52446183953033	0.010920436817472458
31	20.11.2017 17:30:14	1.55577299412916	14.5792560577393	2904.61669921875	2.46575342465753; 3.8747553816047; 3.71819960861057; 2.56360078277886	0.004651162790697825
32	20.11.2017 17:30:16	1.56555772994129	14.5792560577393	2904.61669921875	2.44618395303327; 3.8747553816047; 3.71819960861057; 2.58317025440313	0.0015503875968994614
33	20.11.2017 17:30:17	1.56555772994129	14.6771039962769	2904.61669921875	2.44618395303327; 3.8747553816047; 3.7573385518591; 2.62230919765166	-0.004622496147919185
34	20.11.2017 17:30:18	1.55577299412916	14.6771039962769	2904.61669921875	2.40704500978474; 3.83561643835616; 3.73776908023483; 2.62230919765166	-0.009316770186334861
35	20.11.2017 17:30:20	1.56555772994129	14.5792560577393	2904.61669921875	2.40704500978474; 3.85518590998043; 3.77690802348337; 2.6614481409002	-0.013867488443760062
36	20.11.2017 17:30:21	1.55577299412916	14.481409072876	2904.68188476563	2.38747553816047; 3.8160469667319; 3.77690802348337; 2.6614481409002	-0.018575851393189364
37	20.11.2017 17:30:22	1.56555772994129	14.6771039962769	2904.68188476563	2.3679060665362; 3.8160469667319; 3.79647749510763; 2.70058708414873	-0.0246913580246915
38	20.11.2017 17:30:24	1.55577299412916	14.5792560577393	2904.68188476563	2.34833659491194; 3.77690802348337; 3.77690802348337; 2.68101761252446	-0.026438569206842504
39	20.11.2017 17:30:25	1.55577299412916	14.481409072876	2904.68188476563	2.32876712328767; 3.77690802348337; 3.79647749510763; 2.72015655577299	-0.03255813953488309
40	20.11.2017 17:30:26	1.55577299412916	14.5792560577393	2904.68188476563	2.34833659491194; 3.79647749510763; 3.77690802348337; 2.70058708414873	-0.02635658914728726
41	20.11.2017 17:30:28	1.55577299412916	14.5792560577393	2904.68188476563	2.32876712328767; 3.77690802348337; 3.77690802348337; 2.72015655577299	-0.031055900621117828
42	20.11.2017 17:30:29	1.55577299412916	14.5792560577393	2904.7470703125	2.30919765166341; 3.7573385518591; 3.77690802348337; 2.73972602739726	-0.03576982892690501
